"cell_id";"czi";"series_id";"cell_seg_id";"condition";"cell_type";"structure";"scope";"minipipeline";"dna_volume";"dna_shape_1st_axis_x";"dna_shape_1st_axis_y";"dna_shape_1st_axis_z";"dna_shape_2nd_axis_x";"dna_shape_2nd_axis_y";"dna_shape_2nd_axis_z";"dna_shape_3rd_axis_x";"dna_shape_3rd_axis_y";"dna_shape_3rd_axis_z";"dna_shape_1st_axis_length";"dna_shape_2nd_axis_length";"dna_shape_3rd_axis_length";"dna_shape_1st_eigenvalue";"dna_shape_2nd_eigenvalue";"dna_shape_3rd_eigenvalue";"dna_shape_meridional_eccentricity";"dna_shape_equator_eccentricity";"dna_position_lowest_z";"dna_position_highest_z";"dna_position_x_centroid";"dna_position_y_centroid";"dna_position_z_centroid";"dna_intensity_mean";"dna_intensity_median";"dna_intensity_sum";"dna_intensity_mode";"dna_intensity_max";"dna_intensity_std";"dna_intensity_entropy";"dna_texture_haralick_ang2nd_moment";"dna_texture_haralick_contrast";"dna_texture_haralick_corr";"dna_texture_haralick_variance";"dna_texture_haralick_inv_diff_moment";"dna_texture_haralick_sum_mean";"dna_texture_haralick_sum_var";"dna_texture_haralick_sum_entropy";"dna_texture_haralick_entropy";"dna_texture_haralick_diff_var";"dna_texture_haralick_diff_entropy";"dna_texture_haralick_info_corr1";"dna_texture_haralick_info_corr2";"dna_io_intensity_outer_volume";"dna_io_intensity_outer_mean";"dna_io_intensity_outer_slice_mean";"dna_io_intensity_mid_volume";"dna_io_intensity_mid_mean";"dna_io_intensity_mid_slice_mean";"dna_io_intensity_inner_volume";"dna_io_intensity_inner_mean";"dna_io_intensity_inner_slice_mean";"dna_bright_spots_number";"dna_bright_spots_number_used";"dna_bright_spots_intensity_mean";"dna_bright_spots_xy_cross_sec_area_mean";"dna_bright_spots_xy_cross_sec_area_std";"dna_surface_area";"dna_roundness_sphericity";"dna_roundness_roughness";"dna_roundness_roughness_xy";"dna_roundness_roughness_xz";"dna_roundness_roughness_yz";"dna_io_intensity_ratio";"dna_io_intensity_ratio_slice";"dna_bright_spots_intensity_mean_norm";"dna_bright_spots_xy_rad";"date";"group";"outlier"
"20181107_R06-Scene-03-P99-C04_seg_0_cid_1";"20181107_R06.czi";2;1;"Control";"cardiomyocyte";"H2B";"ZSD";"no";403213;0.597769613923762;0.800865203975204;-0.0358666102551138;0.800808499059261;-0.594459717221065;0.0729615819175121;-0.0371111371947887;0.0723365029788393;0.996689617600636;114.088100774847;101.699971468209;57.8928270027675;197.480790228428;550.149104945615;704.48547984574;0.95990684900132;0.933353456229534;0;55;53.315356895735;55.5542455228378;26.481641216925;512.45012437595;536;206626552;536;815;117.424310180493;5.60435423987893;0.000411181356168686;363.068083701894;0.761458252777338;794.943310971775;0.108452068510816;285.614047947835;2816.70516018521;7.52230307456299;12.011637791196;0.000166907703203455;4.91000808749937;-0.160184906945199;0.925231922552922;83510;471.802826008861;574.475940507437;64144;555.217229982539;560.837917485265;156259;557.635246609795;554.939634917766;11;11;671.524584400855;64.1818181818182;45.2263362168914;39274;1.00341265555088;7.72356093728933;2.42756977313571;9.25190638416806;9.89513834975868;0.849762580357419;1.02431722712923;1.31041939977792;4.51992336666489;"D20181107";"H2B Control D20181107";"no"
"20181107_R06-Scene-04-P98-C04_seg_0_cid_1";"20181107_R06.czi";3;1;"Control";"cardiomyocyte";"H2B";"ZSD";"no";402350;0.00424109150657866;0.999951642691149;0.00887273475909663;0.999988871062145;-0.00422257865257705;-0.00210418187907341;-0.00206661430611667;0.00888156004287846;-0.999958422633919;124.094282660575;116.07042180583;41.6501673369146;116.78772936971;776.439488411987;865.38831172405;0.990851846629856;0.988623026770831;0;41;58.6862930284578;61.6598508761029;18.426556480676;621.259885671679;642;249963915;632;1062;146.101458727194;6.10592008342026;0.000269280087580565;328.869485879024;0.817339516953773;921.580162640333;0.0992320834976996;250.713190484568;3357.45116468231;7.84478920342759;12.5199863250276;0.000152251474391441;4.99076939799889;-0.174858954552391;0.946347387030253;74872;561.459103536703;691.768273716952;58009;671.444879242876;691.788542544229;180007;670.722310799025;690.238868025751;16;16;872.852449332463;35.875;22.2538620243768;40610;0.958248705842137;11.6337951165567;1.53875915768013;13.5342047835697;14.752395112853;0.836195376409462;0.999970700834098;1.40497152554566;3.37925541604116;"D20181107";"H2B Control D20181107";"no"
"20181107_R06-Scene-05-P87-C04_seg_0_cid_1";"20181107_R06.czi";4;1;"Control";"cardiomyocyte";"H2B";"ZSD";"no";414560;0.427086747895576;-0.904209363095739;-0.00152887605051118;-0.904076670801461;-0.427051959089486;0.0164923482372625;0.0155654452081441;0.00566144220399955;0.999862823085068;164.199238458161;101.126736927909;34.2054339111223;86.5647051955615;598.428446807007;1654.14093385501;0.998629735690088;0.989482387889386;0;33;60.3670976456966;77.1366484947897;16.4035796989579;562.11320436125;584;233029650;619;903;134.635254375168;5.97074034563778;0.000238487397242865;369.707548034327;0.834203989269685;1146.86856176037;0.0952329552663855;273.303068182056;4217.76669900713;7.95660699184265;12.5939602986631;0.000145995214241947;5.04362322372222;-0.190066487428301;0.958359922693812;72794;494.401695194659;619.168210976479;59997;601.861593079654;664.754571026723;194376;610.74968103058;669.821339669609;12;12;763.400570890716;74.4166666666667;42.3427646974335;43870;0.897792512675144;16.7820426666062;11.4883121145805;13.1758027062018;19.9709286153885;0.821454136431708;0.931423773469003;1.35809044329104;4.86698681905383;"D20181107";"H2B Control D20181107";"no"
"20181107_R06-Scene-05-P87-C04_seg_0_cid_2";"20181107_R06.czi";4;2;"Control";"cardiomyocyte";"H2B";"ZSD";"no";436738;0.494909409515799;-0.868934034727029;-0.00428014786307407;-0.868903105148156;-0.494831663046962;-0.0122073383696092;-0.00848941909761072;-0.00976056039298114;0.999916327111524;156.698409188143;118.499396861618;32.0880920532658;78.8734479877344;816.846275621327;1480.19863295454;0.998579306906447;0.995327311397928;0;31;66.4067060800755;75.6566133471326;15.2466581795035;551.72510521182;571;240959319;593;897;117.488434187914;5.81838080871115;0.000279773248658997;343.229392610402;0.8069054459791;926.225249500829;0.0982744705860542;257.257485479673;3361.67160539292;7.78876473309302;12.3718208537292;0.000152882200143889;4.9720741941144;-0.177045599580407;0.946433226248477;59729;496.202933248506;600.732693625771;48585;573.899022331996;636.352589641434;256647;582.317728241515;641.527527527528;9;9;754.868909728442;69.3333333333333;43.9317652729776;45814;0.883234294468762;16.0876657783257;6.78284145950351;16.8367566287214;20.0307688981278;0.864617143329888;0.944024906010465;1.36819750016384;4.69781709329729;"D20181107";"H2B Control D20181107";"no"
"20181107_R06-Scene-06-P93-C04_seg_0_cid_1";"20181107_R06.czi";5;1;"Control";"cardiomyocyte";"H2B";"ZSD";"no";481844;0.971349567012889;-0.237055562755954;-0.0168724281100966;-0.236719263786743;-0.971377320322236;0.0197507396280654;0.0210715167022926;0.0151908436253889;0.999662557793286;133.974966064285;113.40492816282;51.2229160335116;167.147894216993;690.763186486915;1023.21198529834;0.986567175934338;0.970282313851778;0;50;68.4855700185122;59.9863337511726;23.6765156357659;477.882337437013;500;230264737;504;818;113.285830327118;5.56969964911853;0.000527056280982928;299.087465092854;0.772538585337409;690.437205401106;0.127737673074081;263.754611785512;2462.66135651157;7.42185457137638;11.6616172313433;0.000198067687515978;4.69777597098982;-0.182724563590424;0.942689126638577;107169;436.571863132062;530.341906202723;86015;516.394221938034;546.272727272727;159854;532.858558434572;535.052545603049;8;8;660.521202890478;42.625;19.5699865866076;46646;0.951613648444864;11.4930034987184;4.69729552646459;15.9069462452453;12.9662207393477;0.845423601940399;0.970837238846722;1.38218375350091;3.68347103946591;"D20181107";"H2B Control D20181107";"no"
"20181107_R06-Scene-07-P92-C04_seg_0_cid_1";"20181107_R06.czi";6;1;"Control";"cardiomyocyte";"H2B";"ZSD";"no";581907;0.932965515871899;-0.358895717628585;0.0277346364992459;-0.359769598671164;-0.927142019295507;0.10475453178092;0.0118820059700218;0.107710444825529;0.994111300614582;135.907757417398;97.6041294251915;73.6714040078562;300.451065559005;510.145882025254;1033.35340881277;0.95679801059068;0.808168547095779;0;71;67.875722409251;54.8142280467497;32.6889296743294;626.559747519793;651;364599503;656;952;131.901976123591;5.85456123637226;0.000322553669100492;332.88417869628;0.78281077899956;786.583871965607;0.102559731403965;307.516866640855;2813.45130916615;7.6176880809749;12.2583744213773;0.00016202905127867;4.91429373094629;-0.158239387190789;0.926647512261976;103096;563.961899588733;656.450320512821;81599;666.405176534026;674.108177172061;273310;677.691899308478;677.968736303871;11;11;805.103668923428;44.9090909090909;31.7188058512312;50582;0.995459432993412;8.70365237825815;7.13538991063184;11.0082769852338;5.83880661311837;0.846274788143002;0.973805603822643;1.28495913136839;3.78087392224208;"D20181107";"H2B Control D20181107";"no"
"20181107_R06-Scene-07-P92-C04_seg_0_cid_2";"20181107_R06.czi";6;2;"Control";"cardiomyocyte";"H2B";"ZSD";"no";387367;0.635585568735051;0.772014178462946;0.0050092981468599;0.771402940252524;-0.635317160370752;0.0361885273008552;-0.0311205492480671;0.0191367183871088;0.999332425884336;146.320539771356;113.969582575683;37.8642848393943;84.0403802076991;723.026351401843;1294.43339746259;0.997890182038796;0.993221835114895;0;36;64.4823461988244;68.9557164136336;16.5130664202165;497.489349892996;529;192710957;527;782;129.07800822555;5.69931514944463;0.000372939679940664;512.743110341588;0.721939718688204;980.423921845155;0.105008245899274;299.317786663157;3408.95257703903;7.64681718131748;12.1830513551117;0.000157579497272275;5.02797499287168;-0.165711295238242;0.932310263507584;104339;464.483932182597;549.50213371266;85200;556.906737089202;561.966615418405;71519;557.327549322558;563.409150326797;8;8;677.545554766545;73.125;56.2148501287694;44686;0.85507870531752;14.7154698937193;6.29028362748719;15.7403575471157;17.5603173425042;0.834042580648829;0.977819889360393;1.36192976776745;4.82456323693552;"D20181107";"H2B Control D20181107";"no"
"20181107_R06-Scene-08-P97-C04_seg_0_cid_3";"20181107_R06.czi";7;3;"Control";"cardiomyocyte";"H2B";"ZSD";"no";717585;0.825753555882877;-0.562092018592314;0.0467293011032968;-0.563085508211562;-0.816739832613772;0.125979189805915;0.0326462155373659;0.130340356209599;0.990931690962723;197.403172659643;121.590951865367;61.1586593246427;169.071428468227;740.619912037268;2690.8463200065;0.998024113797176;0.973594663059966;0;60;101.357638467917;83.7166858281597;26.2883839545141;506.945529797864;530;363776508;523;839;120.856244320468;5.70898325473226;0.00051442929594099;381.059850114124;0.777076564177993;897.980333925866;0.130830795754241;300.579976167682;3210.86148558934;7.47064675966027;11.7365203893062;0.00020169078233958;4.72316295179728;-0.189452247832738;0.948661807758947;164021;467.177897952091;502.078519855596;123006;554.296546509926;561.057847082495;235862;561.488845172177;560.870028011204;10;10;686.712475286344;66.1;22.6867802916148;73880;0.785411714832611;21.3892009125807;21.9393418334907;23.6707856795086;16.6576293397753;0.842830251953816;0.894878348937472;1.35460800997724;4.58696887680182;"D20181107";"H2B Control D20181107";"no"
"20181107_R06-Scene-11-P91-C04_seg_0_cid_2";"20181107_R06.czi";10;2;"Control";"cardiomyocyte";"H2B";"ZSD";"no";415320;0.952013389768659;0.289533056722702;0.099202392944909;0.226777771207484;-0.884994564298315;0.40664045992572;-0.205529433871049;0.364630265100476;0.908186336378941;111.210151528854;105.349804606241;68.5855011326462;224.610024417174;555.905428053165;668.883494328465;0.941933870954994;0.914739732388764;0;71;54.5580323605894;47.5319416353655;34.2283660791679;600.560201772127;627;249424663;654;1005;136.798555710202;5.92488391072152;0.000379433274800054;300.4592692777;0.797293339020008;757.991365898043;0.112570004274992;277.896920470138;2731.50619431447;7.60166892791573;12.0858192265387;0.000176516237171519;4.82350275291367;-0.174046257998644;0.940002244210245;85950;546.628760907504;615.049953746531;65445;653.303155321262;664.845864661654;161312;656.928945149772;660.788675213675;5;5;880.880904902388;22.8;8.86340792246413;41648;0.966123111215641;7.26875116018596;4.30447384287762;8.69452152616842;7.67646572763478;0.836715323437707;0.925101570812259;1.46676536724061;2.69396833778544;"D20181107";"H2B Control D20181107";"no"
"20181107_R06-Scene-12-P95-C04_seg_0_cid_1";"20181107_R06.czi";11;1;"Control";"cardiomyocyte";"H2B";"ZSD";"no";553127;0.264317267463478;0.964346555123972;0.0131188315473917;0.964367958653339;-0.264435546598673;0.00826329340232905;-0.0114377639174851;-0.0104672496669225;0.999879799896457;176.017945742493;115.315875545521;40.4111655578545;107.711028738014;749.15430609617;1836.40716266604;0.998278423235182;0.98961013744954;0;39;60.4917550580608;86.3143762644022;18.231650235841;540.835547713274;561;299150744;30;929;138.569423114533;5.95318236784091;0.000302784733558448;308.356938830793;0.839551084815939;987.882128826474;0.107841048587782;254.374790543377;3643.1715764751;7.86384295245455;12.3419895858505;0.0001671504621433;4.87790406991184;-0.200775339891749;0.962525401061388;110247;463.634212268815;569.625612745098;87457;579.76776015642;600.109732201176;223546;617.298336807637;649.504307664979;13;13;784.669370322951;39.7692307692308;30.3597756304516;53864;0.895530462738668;17.3644798071701;11.038510066908;13.9834502439777;22.537336798118;0.799689538003506;0.949202424456169;1.45084651635907;3.55794031987198;"D20181107";"H2B Control D20181107";"no"
"20181107_R06-Scene-12-P95-C04_seg_0_cid_2";"20181107_R06.czi";11;2;"Control";"cardiomyocyte";"H2B";"ZSD";"no";438079;0.632826601408457;0.774116206525532;-0.0165707979392258;0.774217480872395;-0.632319542848598;0.0275551817875023;-0.010852873417895;0.0302670534783302;0.999482926623719;155.87468493737;100.991068130208;42.7605779737021;118.624195089528;561.974755979651;1406.458734036;0.996436826282937;0.977467803962897;0;41;64.1771780888835;66.233375715339;19.4482250918213;557.466970569235;579;244214573;35;1065;144.693671806069;6.05049487537976;0.000382496840639601;242.502214191865;0.846556921892956;816.902681729061;0.12222558167237;232.074443013682;3025.10851272438;7.71190233923091;12.0077242746603;0.000191003463590127;4.71347422977136;-0.212036114990257;0.966112040988304;91690;481.894939469953;613.907111756168;71180;600.749789266648;646.619462025316;165805;639.433328307349;670.918085767557;9;9;860.722547022031;32.4444444444444;18.9039155915212;44700;0.926134893058743;14.6462177870027;9.55299568283292;13.4029986474691;15.7983601271269;0.802155819410633;0.949410198439299;1.5439884198756;3.21362527660078;"D20181107";"H2B Control D20181107";"no"
"20181107_R01-Scene-01-P6-B02_seg_0_cid_1";"20181107_R01.czi";0;1;"TSA-50um";"cardiomyocyte";"CBX1";"ZSD";"no";372977;0.942346900962529;-0.334627211088755;0.00263587656775009;-0.324288052330823;-0.911230223756867;0.253962080688224;0.0825807323883712;0.240175162976884;0.967210583961542;113.01981338666;90.517268048623;67.4892137019155;235.808865575505;401.946388114645;702.534974469643;0.941985249104327;0.809827941160514;0;63;55.2068921139909;45.7148966290147;30.3226365164608;629.110323156656;668;234643681;737;928;159.913935307448;6.06418256821122;0.000233827642318822;355.471471761478;0.864002512615045;1339.85113715325;0.0985905371914768;325.437866242895;5003.93307685152;7.96268962684434;12.5971940855823;0.000153992401066033;4.97125868522983;-0.200871309675632;0.965128793701199;82486;531.634641029993;610.433768656716;59351;686.909184343987;743.925485961123;135228;736.577247315645;748.267943687976;1;1;804.97385620915;153;0;37960;0.989013024815973;6.84970877167003;4.51910143351179;9.20956171397026;5.76648844114991;0.773951860226931;0.820557677047533;1.27954323205201;6.97863973752192;"D20181107";"CBX1 TSA-50um D20181107";"no"
"20181107_R01-Scene-01-P6-B02_seg_0_cid_2";"20181107_R01.czi";0;2;"TSA-50um";"cardiomyocyte";"CBX1";"ZSD";"no";358460;0.93745363812674;0.327978297827489;-0.116665815546469;0.342595251950945;-0.928665356377492;0.142158887182383;0.061718471332404;0.173236520452378;0.982944524516996;122.155647587529;104.427601425596;62.4347722942649;156.041157278406;564.904386186839;859.553722197237;0.983384039139717;0.961092771766445;0;60;56.2848992914133;51.9308263125593;29.8480890475925;569.979241756402;606;204314759;633;866;144.446855214307;5.9677956848211;0.000302482721178194;431.433328432702;0.811560843560891;1190.40510004765;0.108630637433551;324.140698461349;4330.18707175789;7.82275537334547;12.3209346650601;0.000167884551464001;4.92401011244488;-0.198068908033056;0.961297035275476;93206;511.66698495805;535.436655948553;67166;642.568427478188;645.401761144744;88057;665.114403170674;663.547292418773;2;2;775.074242424242;86.5;53.5;42930;0.851312112655531;10.9346564960541;3.78008943673282;14.2819617322324;12.2746050163006;0.79628404241106;0.829617593541817;1.35982889488367;5.24726644596002;"D20181107";"CBX1 TSA-50um D20181107";"no"
"20181107_R01-Scene-01-P6-B02_seg_0_cid_3";"20181107_R01.czi";0;3;"TSA-50um";"cardiomyocyte";"CBX1";"ZSD";"no";356216;-0.0866834382667042;-0.988779201525976;0.121662122946775;-0.938662125787664;0.121976615090058;0.322544755007668;-0.333765479254591;-0.0862403385941034;-0.938702939623142;104.015923354444;100.507297825727;73.5059784319175;221.540631690103;509.221538502572;584.464740017836;0.92537670264249;0.900402688858565;0;66;49.5483863723134;50.5527488939295;33.2024165113302;591.142253576482;623;210574329;656;853;138.651764892842;5.93277910536481;0.000283782104015024;401.371340059421;0.815151772960851;1113.67727044898;0.103566293314724;335.958776774155;4053.3377417365;7.84088584571909;12.4148066575543;0.00016137842349139;4.94338473774517;-0.187424592166638;0.955341541744692;77662;520.024928536479;576.840186915888;58793;638.011344887997;643.316824471959;127422;676.360644158779;682.128961146321;1;1;745.772946859903;414;0;38606;0.939499599136908;7.31630326206476;3.27616768015025;9.37614064629905;9.32501360423396;0.815071601317323;0.896665787327051;1.26157949689417;11.4795597859887;"D20181107";"CBX1 TSA-50um D20181107";"no"
"20181107_R01-Scene-02-P5-B02_seg_0_cid_1";"20181107_R01.czi";1;1;"TSA-50um";"cardiomyocyte";"CBX1";"ZSD";"no";368370;0.951165815786409;0.296710100072872;-0.0851275947864246;0.306943663245435;-0.879923473801269;0.362657231896706;-0.0326982946474049;0.371076537614889;0.928026413826081;123.232026614299;111.585460290996;55.0405856284832;135.817328898371;631.76670911858;780.04666056934;0.984725437842973;0.976618408963212;0;60;56.7180362135896;56.8431169747808;30.1971306023835;517.901202595217;552;190779266;583;725;122.176649006109;5.63806399519417;0.000399573948807126;553.041642669064;0.749077387107853;1154.76758576075;0.108655505632377;356.268891749129;4066.02870037392;7.58057465178588;12.0575146306566;0.000166113035914574;4.96431059099674;-0.170512826585203;0.93755593384751;89973;475.215575783846;508.162055335968;64367;572.234825298678;583.330223880597;108457;584.779903556248;589.651685393258;2;2;639.365688131313;160.5;127.5;42576;0.873557411374671;10.2639966490564;6.0050481688739;11.6023686197177;11.6352829188414;0.830455531146339;0.871139595605773;1.23453215580005;7.14763854237876;"D20181107";"CBX1 TSA-50um D20181107";"no"
"20181107_R01-Scene-02-P5-B02_seg_0_cid_2";"20181107_R01.czi";1;2;"TSA-50um";"cardiomyocyte";"CBX1";"ZSD";"no";269150;-0.596038282353231;-0.281861977420784;-0.751859156793249;-0.634622228562086;-0.408295193302619;0.656162832032468;0.491927833105938;-0.868244700997605;-0.06448368945148;91.3978295908539;80.8459637818188;73.8680013295411;284.503110443317;311.596311523955;389.460150599144;0.682905910443193;0.407846934479934;0;76;38.8761805684562;37.610522013747;35.7659966561397;592.997874791009;627;159605378;653;820;125.235502453607;5.73205322931086;0.000323118281831739;394.659054667188;0.792376356454685;974.172052264623;0.0970043299618878;344.67933784925;3502.02915439131;7.64794906066003;12.2801895455094;0.000152082580635533;4.98974729843863;-0.162051323864331;0.932866361324966;61734;535.065539249036;578.518134715026;43621;642.862841292038;657.483823529412;91974;662.895655293887;656.605334538879;1;1;729.180555555556;72;0;29732;1.01393441372147;2.75821962167133;2.53509192204254;2.96022794224241;2.57097377663748;0.832316794315956;0.879897138167608;1.22965121217769;4.78730736481719;"D20181107";"CBX1 TSA-50um D20181107";"no"
"20181107_R01-Scene-02-P5-B02_seg_0_cid_3";"20181107_R01.czi";1;3;"TSA-50um";"cardiomyocyte";"CBX1";"ZSD";"no";294027;0.984410810979817;-0.0474258977036368;-0.169369830409857;0.084942799301721;0.971409012423255;0.221696304501594;-0.154013233434167;0.232626986417914;-0.960294022223023;104.975557045082;99.2663852541776;57.4531624717126;149.623218867882;505.856205925459;584.399077695802;0.966669052494056;0.955255431801412;0;58;56.3688130681876;44.373424889551;29.7210324221925;547.0286742374;585;160841200;630;815;142.48512741264;5.86391118141663;0.000332923222711153;489.325306595081;0.786884836621067;1194.96579949958;0.108736668352278;332.203026801876;4290.53789140322;7.75790151638879;12.2432495568188;0.000165955933426579;4.95359195196122;-0.189136222989738;0.954643570851419;74929;493.886812849498;543.646455223881;52026;613.737477415139;620.099518459069;80054;632.235128788068;641.373897707231;2;2;722.695238095238;165;150;35250;0.907709338001431;8.22660012632895;2.36980659241763;10.2343728529321;9.5779832470493;0.804719983745472;0.876708397669503;1.32112862109602;7.24714641913115;"D20181107";"CBX1 TSA-50um D20181107";"no"
"20181107_R01-Scene-02-P5-B02_seg_0_cid_4";"20181107_R01.czi";1;4;"TSA-50um";"cardiomyocyte";"CBX1";"ZSD";"no";450167;0.0157325220461554;0.998846386497911;0.0453694162419171;-0.999659445329552;0.0166577449291758;-0.0200876304547762;-0.0208202092564021;-0.0450379363863357;0.998768293035266;146.479541305358;108.097465420423;55.2881716301319;142.74407493114;620.072561397578;1348.34165607824;0.994380362683953;0.973142053763573;0;52;54.6538640104672;71.487585718189;28.0853194481159;547.429005235835;579;246434473;614;861;141.349798097308;5.98212582347799;0.000287603416426437;418.774344158018;0.822017393952482;1231.59613280073;0.110267919724553;304.315375525975;4507.6101870449;7.90531677352791;12.3946100945023;0.000168851291625425;4.91651490532526;-0.2059940605195;0.965940952970652;113998;489.189775259215;555.204400283889;84768;610.29275198188;634.405925925926;117002;641.950479478983;627.203675538657;1;1;759.340425531915;47;0;49714;0.855171964033157;14.0414183590838;7.20239013122073;12.8006359035369;19.1221283412217;0.80156576277632;0.875156390561074;1.3871030184175;3.86788891394752;"D20181107";"CBX1 TSA-50um D20181107";"no"
"20181107_R01-Scene-02-P5-B02_seg_0_cid_5";"20181107_R01.czi";1;5;"TSA-50um";"cardiomyocyte";"CBX1";"ZSD";"no";361762;0.993127541486104;-0.11465737315804;-0.0234813356149984;-0.115161792482475;-0.993116462083464;-0.0213881811065347;0.0208673882886579;-0.0239453444184984;0.999495459012541;112.082598234697;99.3895413538685;51.7419803052544;166.203143243108;520.87899480837;730.802769049943;0.973795496002193;0.947727090616876;0;50;56.1565919029638;49.096397631592;23.5006910620795;539.537320116541;577;195184100;608;771;128.770530743506;5.63012960433393;0.000342389593515118;471.663847943945;0.768579704454774;1073.77336939228;0.0994364170463354;328.164754847211;3823.42962962519;7.61640530035197;12.2319210085699;0.000152710343016402;5.02001368406605;-0.161489901163845;0.930849772006229;80958;480.516638256874;547.087105038429;62221;590.104803844361;612.517612524462;122328;610.254487934079;614.887950882579;1;1;679.598214285714;112;0;36746;0.997163291402963;8.5496805014086;2.93710403866825;11.1694120292722;8.80496699667528;0.814290334744689;0.893177753344325;1.25959445055426;5.97082132144185;"D20181107";"CBX1 TSA-50um D20181107";"no"
"20181107_R01-Scene-03-P20-B02_seg_0_cid_1";"20181107_R01.czi";2;1;"TSA-50um";"cardiomyocyte";"CBX1";"ZSD";"no";502296;0.996496694638944;-0.0652442133487809;0.0523214124251067;0.0581378332802061;0.990143110652668;0.127422967978857;-0.0601192973606837;-0.123934712859459;0.990467494183076;138.37525157607;115.925719870666;60.1998382860427;176.325450526371;665.346332471129;1068.06095906364;0.986278621162605;0.964244829684444;0;58;68.9036524280504;58.6981978753564;25.3941560354851;577.252962396674;610;289951854;676;910;156.19078287038;6.08175344587603;0.000259325897599003;339.933196315337;0.857567222113244;1231.94991038434;0.108465510836858;305.997706159998;4587.86644522205;7.95022992292722;12.4577507512168;0.000168692320380087;4.87615678183774;-0.213053039308538;0.970454617114803;114287;486.815490825728;577.270742358079;85820;637.497716150082;679.605241605242;166970;687.560915134455;690.523388285753;3;3;808.243216457396;116.666666666667;80.1013247220183;49240;0.929785507743658;11.3648271337163;5.18717676681797;15.0520999603934;11.0305439215223;0.763634878201071;0.849420673970308;1.40015429821561;6.09394399285954;"D20181107";"CBX1 TSA-50um D20181107";"no"
"20181107_R01-Scene-03-P20-B02_seg_0_cid_2";"20181107_R01.czi";2;2;"TSA-50um";"cardiomyocyte";"CBX1";"ZSD";"no";467607;0.888859217864295;0.458180244092342;0.000393371522666271;0.455847308371253;-0.884419255936136;0.100029051680276;-0.0461792406645775;0.0887324272904404;0.994984439113894;134.751180871041;124.291078707558;55.9368664183187;149.740966899732;752.815548556667;969.207584379814;0.98799304737571;0.980018185337725;0;52;64.8470745733062;58.8806540535107;25.0346508927368;554.427061613706;587;259253975;641;877;141.949081396587;5.94738996419306;0.000294860926520972;354.785978786882;0.827590189275379;1067.91976978122;0.107879478315469;297.502831532219;3916.893100338;7.83338072255968;12.3172620709807;0.000168442296530425;4.87614855416191;-0.198948358731465;0.961958487163247;114043;484.774839314995;556.244413407821;84295;619.40347588825;653.148235294118;135302;651.356668785384;654.706835026077;5;5;762.555613300493;85.8;107.896987909765;47308;0.922693535816417;11.5890891349671;3.89295609533842;14.5874390846084;11.9071195873107;0.782647915592996;0.851635790085753;1.37539392662583;5.22599160299452;"D20181107";"CBX1 TSA-50um D20181107";"no"
"20181107_R01-Scene-05-P3-B02_seg_0_cid_1";"20181107_R01.czi";4;1;"TSA-50um";"cardiomyocyte";"CBX1";"ZSD";"no";426683;0.872620339922608;0.475591290728847;0.11111555487969;0.419402836595748;-0.613111424729216;-0.669474152990204;0.25026986036835;-0.630798941858167;0.734477836249552;117.483342457686;89.3107955063204;84.666134400063;337.429131236198;356.800450661262;723.204314510298;0.884481581765217;0.325016766086247;0;82;57.4511381986158;47.123182784409;39.3105232690311;578.244296116789;610;246727011;656;820;130.861846463518;5.84231723045373;0.000325809327241892;397.944333368218;0.818229039614932;1122.35096839114;0.110213089992094;346.041550950528;4091.45954019635;7.75322725888567;12.2277378175838;0.000173252841488501;4.85800991417738;-0.193180999964587;0.957408352312743;87079;504.064849159958;546.324817518248;63793;616.769285031273;633.832466181061;173230;657.71394100329;659.96547702356;1;1;731.952830188679;212;0;42908;0.956847484843511;5.92181627052837;6.33310679015704;5.26966179552354;3.407592746548;0.817266458290639;0.861938835052013;1.26581936925988;8.21472433323015;"D20181107";"CBX1 TSA-50um D20181107";"no"
"20181107_R01-Scene-05-P3-B02_seg_0_cid_2";"20181107_R01.czi";4;2;"TSA-50um";"cardiomyocyte";"CBX1";"ZSD";"no";472279;0.0161920686626092;0.992033571468413;0.124928819701661;0.957500934743345;0.0206014064225784;-0.287693486229757;-0.287975306021271;0.124277814323541;-0.949539492590445;124.423371745726;106.086457572183;78.3949674207811;230.590858013067;583.232047987072;864.799487669347;0.963795966371488;0.918523123289186;0;79;51.8317138809898;60.1428456484409;36.5276118565509;568.655688692489;600;268564140;644;829;137.293948305614;5.91132082122534;0.000297994856039753;393.013938871144;0.827904918662837;1177.52399300782;0.11100367509721;340.215789900246;4317.08203316016;7.85562326412472;12.3184005377109;0.000172767453706288;4.86515921050948;-0.203767841515344;0.964078296738362;105367;500.217506429907;564.005714285714;76732;621.280430589585;651.793327154773;166251;651.74995639124;648.59395465995;2;2;744.708382649864;294.5;23.5;49824;0.882127723462174;9.46132635167561;4.56616098741109;9.41297722674943;12.9995507357314;0.805139646769832;0.865313728736267;1.30959453577643;9.68205874187543;"D20181107";"CBX1 TSA-50um D20181107";"no"
