"cell_id";"czi";"series_id";"cell_seg_id";"condition";"cell_type";"structure";"scope";"minipipeline";"dna_volume";"dna_shape_1st_axis_x";"dna_shape_1st_axis_y";"dna_shape_1st_axis_z";"dna_shape_2nd_axis_x";"dna_shape_2nd_axis_y";"dna_shape_2nd_axis_z";"dna_shape_3rd_axis_x";"dna_shape_3rd_axis_y";"dna_shape_3rd_axis_z";"dna_shape_1st_axis_length";"dna_shape_2nd_axis_length";"dna_shape_3rd_axis_length";"dna_shape_1st_eigenvalue";"dna_shape_2nd_eigenvalue";"dna_shape_3rd_eigenvalue";"dna_shape_meridional_eccentricity";"dna_shape_equator_eccentricity";"dna_position_lowest_z";"dna_position_highest_z";"dna_position_x_centroid";"dna_position_y_centroid";"dna_position_z_centroid";"dna_intensity_mean";"dna_intensity_median";"dna_intensity_sum";"dna_intensity_mode";"dna_intensity_max";"dna_intensity_std";"dna_intensity_entropy";"dna_texture_haralick_ang2nd_moment";"dna_texture_haralick_contrast";"dna_texture_haralick_corr";"dna_texture_haralick_variance";"dna_texture_haralick_inv_diff_moment";"dna_texture_haralick_sum_mean";"dna_texture_haralick_sum_var";"dna_texture_haralick_sum_entropy";"dna_texture_haralick_entropy";"dna_texture_haralick_diff_var";"dna_texture_haralick_diff_entropy";"dna_texture_haralick_info_corr1";"dna_texture_haralick_info_corr2";"dna_io_intensity_outer_volume";"dna_io_intensity_outer_mean";"dna_io_intensity_outer_slice_mean";"dna_io_intensity_mid_volume";"dna_io_intensity_mid_mean";"dna_io_intensity_mid_slice_mean";"dna_io_intensity_inner_volume";"dna_io_intensity_inner_mean";"dna_io_intensity_inner_slice_mean";"dna_bright_spots_number";"dna_bright_spots_number_used";"dna_bright_spots_intensity_mean";"dna_bright_spots_xy_cross_sec_area_mean";"dna_bright_spots_xy_cross_sec_area_std";"dna_surface_area";"dna_roundness_sphericity";"dna_roundness_roughness";"dna_roundness_roughness_xy";"dna_roundness_roughness_xz";"dna_roundness_roughness_yz";"dna_io_intensity_ratio";"dna_io_intensity_ratio_slice";"dna_bright_spots_intensity_mean_norm";"dna_bright_spots_xy_rad";"group"
"20181107_R05-Scene-01-P82-B05_seg_0_cid_1";"20181107_R05.czi";0;1;"DMSO";"cardiomyocyte";"H2B";"ZSD";"no";385961;-0.555410731939155;0.814735922812575;0.166506140804339;0.797575604206148;0.578583558679056;-0.17062889908066;0.235355209039465;-0.0380321141276933;0.971165013719588;125.310601000586;101.724195482975;60.8957461562686;169.678336545633;530.8638780899;817.339519705465;0.978214150704168;0.947543503970174;0;60;56.8831539974246;60.9763888061229;26.5102277173082;748.678902790696;786;288960858;793;1287;203.58549563176;6.47103940426466;0.000242405210358366;353.030245222759;0.841008394501116;1137.63973737761;0.0981075880690456;280.163521340732;4197.52870428772;7.96364707265837;12.6679614405568;0.000148830528884897;5.03749649981913;-0.186878616687856;0.956476786628996;90984;656.727413611184;727.856919468335;64979;853.066329121716;846.630071599045;123136;849.384087512994;845.307148626817;13;13;1107.16399155868;29.5384615384615;10.2327933220405;40932;0.938353014132878;9.46588761512066;5.21604716437268;10.1110722244473;10.3771479533718;0.7698433183822;0.859710685794113;1.47882354829519;3.06633076010269;"H2B DMSO"
"20181107_R05-Scene-01-P82-B05_seg_0_cid_2";"20181107_R05.czi";0;2;"DMSO";"cardiomyocyte";"H2B";"ZSD";"no";361108;0.967477397985191;-0.248666539699179;0.046394357650917;-0.252943455793035;-0.949082346122284;0.187782609552902;0.00266318592703351;0.193410579630632;0.981114292591674;126.516604510172;97.2015094380073;56.6972651144786;147.950394558449;480.100757839224;906.51376563581;0.986591665384272;0.951332826748107;0;52;59.3988806672796;52.4901192994894;26.8925584589652;655.765712750756;688;236802245;687;1118;170.496300614089;6.23910426689978;0.00028366004735512;375.128153823079;0.811279222455853;1023.95447074759;0.102420892085467;276.232702517088;3720.68972916729;7.85562707286355;12.4939370598045;0.0001553547654672;5.00356061437963;-0.18149112629784;0.950750914122493;87083;592.397345061608;603.946547884187;62141;736.340483738594;762.976582827407;109622;736.388133768769;738.15095879233;12;8;942.828060924996;37.75;20.6018809820851;39302;0.933028464346952;10.4324623002809;6.77397318156186;13.5866080899573;9.14359644182055;0.804515517133936;0.791566296367979;1.43775138375273;3.46643883595803;"H2B DMSO"
"20181107_R05-Scene-01-P82-B05_seg_0_cid_3";"20181107_R05.czi";0;3;"DMSO";"cardiomyocyte";"H2B";"ZSD";"no";343980;0.707388891040011;-0.705479842790605;-0.0435792180899027;-0.682129241209693;-0.697530102329299;0.219434397101197;0.185204360423484;0.125498795853272;0.974653475405237;121.341363317966;97.3556884036031;54.1925730181191;143.343102850395;496.187085302481;852.368589069056;0.9857579529011;0.957362530760182;0;52;60.0663556020699;57.7213035641607;25.068931333217;663.99551136694;696;228401176;705;1214;172.91976130183;6.25439101541272;0.000325719041395914;324.261575495199;0.808347168316943;872.049431962771;0.108463425294392;257.308173583532;3163.93615235588;7.73025025821916;12.2937290586656;0.000165716919097281;4.91962791324789;-0.179913972283207;0.947463608501423;81320;601.528824397442;688.04358974359;60489;741.416836118964;753.374584717608;105838;743.459986016365;734.686604361371;11;11;996.299188006305;25.3636363636364;15.6395345622021;38494;0.921195095236123;10.3052066078978;7.34194697498848;11.2495673798595;11.4167627729461;0.811323394740019;0.913282188835045;1.50046072744568;2.84138983670248;"H2B DMSO"
"20181107_R05-Scene-01-P82-B05_seg_0_cid_4";"20181107_R05.czi";0;4;"DMSO";"cardiomyocyte";"H2B";"ZSD";"no";374634;-0.582099433273066;-0.803888383524786;-0.122162664579164;-0.762842679479564;0.591918954988526;-0.260197995937192;-0.28148054310665;0.0582702115938941;0.95779605673295;135.261408962265;89.6195389526639;62.53633377055;166.283216304669;423.297750351755;993.200379759179;0.985885389507305;0.919611955259059;0;58;54.9760993396221;65.0582995670441;27.3235504519077;481.821657938148;509;180506775;506;767;113.877167495826;5.42101464695844;0.00067910276377915;427.687363728851;0.686033323168048;720.670605208256;0.127942606516373;305.902254044561;2454.99505710419;7.16580571443576;11.4309877038682;0.000198575494855483;4.74503129056845;-0.149146119054123;0.902889706745412;87031;458.234422217371;513.829045643154;63583;522.853357029395;520.805615550756;121361;524.917345770058;528.416952054794;4;4;626.359481564365;65.75;34.7589916424513;41304;0.910158287786543;10.9367678542762;8.05814903858124;8.29941339791099;11.1011300556143;0.876410978444974;0.986604272881688;1.29998199799639;4.57480874098407;"H2B DMSO"
"20181107_R05-Scene-01-P82-B05_seg_0_cid_5";"20181107_R05.czi";0;5;"DMSO";"cardiomyocyte";"H2B";"ZSD";"no";400271;0.697238576856157;-0.71483516869282;-0.0535635001050858;-0.711988065208468;-0.699262442942071;0.0640705149923903;0.0832548013288314;0.0065358618861217;0.996506859266459;157.330157981688;86.9051448588363;55.2406131002399;145.903910989013;386.897714905793;1532.49716329282;0.995457530508489;0.926167515454497;0;55;67.6733662943356;69.075036662661;24.7693337763665;478.165540346415;506;191395799;510;711;115.444469094838;5.46114662768279;0.000548148853767975;598.877916790189;0.743471418170662;1241.63520194422;0.122825304221647;334.95106255225;4367.66289098667;7.41929466059217;11.7053923450063;0.00018335506550861;4.88161501594616;-0.173262496330916;0.93256575024492;103087;458.736222802099;522.771148036254;72315;526.548834958169;531.744172145846;105208;520.711694928142;516.329788974317;13;13;607.304420869632;74.8461538461538;40.317673455935;45660;0.862308778173269;15.4925748657514;13.0022361299519;11.6638426392014;12.1834276605517;0.871213062010749;0.983125298631141;1.27007149120294;4.88101123867419;"H2B DMSO"
"20181107_R05-Scene-01-P82-B05_seg_0_cid_6";"20181107_R05.czi";0;6;"DMSO";"cardiomyocyte";"H2B";"ZSD";"no";392873;0.748264349983332;0.656361876533754;-0.0963823094613851;0.644206728812973;-0.753600505734552;-0.130705655228521;0.15842396629333;-0.0357122498551566;0.986725129969929;118.765326176084;94.9909402943451;60.9030706782044;202.688942645322;470.317091079663;768.24482439875;0.964568158274651;0.902369925540059;0;60;56.7164783530556;53.8128377363677;29.1743515079937;607.162729431648;636;238537843;642;1015;140.207927579637;5.9155338333503;0.000408357005711754;343.392652262573;0.775770329299576;794.520646786806;0.112252000867496;280.029870394247;2834.68993488463;7.54234899842736;12.0283283490386;0.000174251058003384;4.85903777864323;-0.166618967962061;0.932956834601927;84712;557.371777316083;646.541114058355;63170;664.090343517492;666.091089108911;144529;662.489085235489;657.688127248627;7;7;832.100396534469;31.1428571428571;14.456126446484;40464;0.95931209111591;8.0183234106208;4.24357071192305;9.63294603518904;8.61712582269253;0.839301132378838;0.970649697360898;1.37047344344305;3.14850429769135;"H2B DMSO"
"20181107_R05-Scene-02-P80-B05_seg_0_cid_1";"20181107_R05.czi";1;1;"DMSO";"cardiomyocyte";"H2B";"ZSD";"no";487278;0.380169500937689;-0.911880754857012;0.154740555376392;-0.921947934433455;-0.360214039697985;0.142330080441007;0.0740483406341651;0.196772291052029;0.977648970092774;126.21620013131;104.33259745566;88.1877480032775;301.206343535008;553.678799390438;812.957170771127;0.92882966347494;0.83907927162577;0;84;51.7080927109371;58.1782637426685;30.877164575458;618.636010655109;629;301447718;522;1207;189.747714571419;6.47297512104109;0.000323202467002123;246.13435000185;0.90117520539952;1265.01864367462;0.129133937978784;250.222929021238;4813.94022469666;8.06257983145311;12.362622199014;0.000191612307377417;4.73973892724354;-0.249089394300926;0.9828421025854;114905;513.681658761586;639.781713344316;80507;670.856087048331;748.799462846911;158884;761.62103169608;773.095634788404;10;10;994.671161059485;86.1;145.802914922851;50764;0.884503019818513;9.13814922219566;4.45861458295883;8.64146413004259;9.98861810403768;0.765710662359359;0.854409952314718;1.60784555688275;5.23511997956345;"H2B DMSO"
"20181107_R05-Scene-02-P80-B05_seg_0_cid_2";"20181107_R05.czi";1;2;"DMSO";"cardiomyocyte";"H2B";"ZSD";"no";521416;-0.918214794763386;-0.378723846415014;0.115973440210461;-0.374071820825517;0.925430945285899;0.0603973374539806;0.130199322355822;-0.0120753328676353;0.991414304311886;134.664392050717;128.038857082888;60.7875506000367;164.479882460081;860.50486657263;1053.49883978153;0.987736948843176;0.981562109861117;0;58;64.700732236832;68.5463257744296;26.690331712107;473.802349755282;501;247048126;500;727;114.763848246813;5.49024465193397;0.000546541359803871;457.297617049802;0.717581751680363;858.503680250266;0.12179747415305;316.251839197178;2976.71710395125;7.3881276188552;11.7354047996718;0.000185728283897895;4.82912705296491;-0.16241205390472;0.923359079917536;121024;442.712817292438;494.305555555556;93470;518.373007382048;518.128025820334;161657;521.506523070452;523.004844200052;11;11;615.032298952442;63.8181818181818;28.7269850388357;53600;0.874248199987937;12.6766138324506;2.52252934688872;15.7689855549003;15.1924664499059;0.854042959389961;0.954022038805832;1.29807777287324;4.50710086319376;"H2B DMSO"
"20181107_R05-Scene-03-P78-B05_seg_0_cid_1";"20181107_R05.czi";2;1;"DMSO";"cardiomyocyte";"H2B";"ZSD";"no";398773;-0.5499421014926;-0.835102896915868;-0.0129165230858273;-0.792268115153897;0.526503896237377;-0.308390792594971;-0.264338644008769;0.159363731161097;0.951172057239919;118.432330505325;106.136476260034;65.1949187939059;193.085325631327;532.328413439896;743.936174274034;0.965730866235409;0.931898782884335;0;63;48.891138567556;56.6647967640738;31.3734906826691;474.134126432833;499;189071888;499;706;106.994631307468;5.30121196781083;0.000572110874043277;485.678449191379;0.683097896214577;811.211001427046;0.117087849513854;321.827484436724;2759.1655565168;7.23682727896388;11.6167209737433;0.000180217884884913;4.85781452588781;-0.142110539310473;0.895106657434308;90537;454.185559495013;519.285467128028;64960;516.060160098522;523.824686940966;137160;508.79830125401;507.764947606328;5;5;608.624178818342;74.6;40.5393635865192;40928;0.959612011062766;8.23169976019575;4.49514119951929;8.88161941639635;8.96188173609038;0.880101962159419;0.991334467568823;1.28365402296045;4.87297829969627;"H2B DMSO"
"20181107_R05-Scene-03-P78-B05_seg_0_cid_2";"20181107_R05.czi";2;2;"DMSO";"cardiomyocyte";"H2B";"ZSD";"no";507526;0.530755718441637;-0.847380451400856;-0.0156441019295808;-0.846266907661395;-0.530882973975188;0.0446720151826597;0.046159379748015;0.0104708417494223;0.998879208480353;146.536698419872;128.852765148964;47.2570564639913;117.558418897489;940.19772500571;1153.91194273;0.99479688463812;0.992152224693342;0;44;65.2561602755327;68.372751346729;19.5784117463933;432.066569988533;458;219285018;458;597;95.985087114539;5.00031027461034;0.000744844669074146;602.411357308852;0.625994601448584;886.341997334664;0.122565303879183;350.47047297606;2942.9566320298;7.02373601575678;11.3070278377968;0.00018748701961913;4.83577902385964;-0.127191665295519;0.863385885769049;115583;411.517982748328;472.418954248366;92918;467.465152069567;474.083589428396;159858;465.884603835904;467.584752719064;7;7;522.09669303771;111.571428571429;60.5707547132328;51802;0.884502563418311;13.9801487339044;5.29402134354733;16.0786713607976;17.6578613651013;0.880317989322736;0.996488730643394;1.20837095323428;5.95938660685262;"H2B DMSO"
"20181107_R05-Scene-03-P78-B05_seg_0_cid_3";"20181107_R05.czi";2;3;"DMSO";"cardiomyocyte";"H2B";"ZSD";"no";583557;0.134493640111776;-0.990234508757717;-0.0367025671424748;-0.985845224535082;-0.129972066995733;-0.1059077667701;-0.10010321688566;-0.0504269716146069;0.993698378031746;143.498762342376;109.574245267237;68.6976293697498;236.891236518163;625.188347555788;1122.9676137853;0.977496618791331;0.925432793130113;0;66;55.9064290206441;69.7064742604407;29.1275865082588;597.525304297609;624;348690074;653;1031;154.128766673854;6.13181291111208;0.000311498754808522;276.556143827062;0.849381800023307;940.899265899276;0.111852050185655;271.173301922675;3487.04091977004;7.83091544152249;12.3177082442345;0.000173331120730353;4.83098119934738;-0.198989926557302;0.961582170244969;121472;511.53699618019;611.722857142857;91525;653.121354821087;670.430269413629;227053;683.664078431027;677.71833161689;16;16;868.844017743664;35.5625;23.425330173767;53050;0.954314239657295;10.6096674580036;7.12387079319662;8.93792765549857;14.3130455533361;0.783218910856647;0.912433231390166;1.45407066695692;3.36450521286727;"H2B DMSO"
"20181107_R05-Scene-04-P72-B05_seg_0_cid_1";"20181107_R05.czi";3;1;"DMSO";"cardiomyocyte";"H2B";"ZSD";"no";650469;0.337297801286274;0.939025838651976;-0.0667882294375226;0.940855723660155;-0.338661765084563;-0.00993559891169654;0.0319484037687496;0.0594868322720432;0.99771770370324;130.139648777621;101.95152145149;84.7798761303959;414.523250704113;535.102199364236;886.044629783709;0.883815489797817;0.632375714426901;0;82;51.6655551609685;63.2908701260168;39.4618359983335;762.820512583997;786;496191096;782;1448;193.494865852244;6.50885616100696;0.000266103937691162;207.358473431473;0.889988912872123;949.073641625182;0.109914369102668;231.099597576053;3588.93609306925;7.92395801784327;12.4754490251605;0.000172081247850451;4.7866100823106;-0.203111873717628;0.964864085364034;110056;624.119466453442;764.085344827586;89150;821.718351093662;908.460444444444;318285;847.703184253107;844.390743550835;27;23;1143.99020960727;30.5652173913043;16.9521733554869;53396;1.01672273297082;5.86872876283655;4.85021819468985;4.10112004227331;7.90983520166223;0.759529668070298;0.841077175676979;1.49968464499216;3.11916829764104;"H2B DMSO"
"20181107_R05-Scene-04-P72-B05_seg_0_cid_2";"20181107_R05.czi";3;2;"DMSO";"cardiomyocyte";"H2B";"ZSD";"no";451630;0.00815500687955449;0.998085244252194;0.0613134656403719;-0.94240730222949;0.0281737582436288;-0.333278736271854;-0.334368019653986;-0.0550643673573768;0.940832579623072;145.515207052409;110.172630124464;60.7065948449792;161.508333018295;570.817192974269;1305.30914091992;0.992315688602676;0.959136930444684;0;63;51.4903040099196;71.7815424130372;30.6995394460067;422.19915638908;448;190677805;445;571;93.9994195696632;4.83494737104621;0.000984222999224694;613.325396456802;0.608091948836853;840.183032808667;0.136271587705099;371.974519092017;2747.40673477787;6.78812879744506;10.9225075225572;0.000212262207702384;4.69944875917936;-0.122665087772561;0.845382945847129;107255;411.848398676052;445.408163265306;79266;455.714303736785;456.9653259362;137718;453.421927416895;454.28429462198;3;3;502.974426251256;99.6666666666667;47.7935374524864;50914;0.836849361757261;13.811975038582;12.7948664051473;12.1615814185921;18.0318071339515;0.903742531886669;0.974708884865135;1.19132030142603;5.63248482669811;"H2B DMSO"
"20181107_R05-Scene-05-P74-B05_seg_0_cid_1";"20181107_R05.czi";4;1;"DMSO";"cardiomyocyte";"H2B";"ZSD";"no";340955;0.487456502388927;-0.872798349561733;-0.0246819626664668;-0.868672585684979;-0.487622766511141;0.0873611839399738;0.0882841840769154;0.0211442328386754;0.995870887344106;123.473204330711;95.5242935448642;53.9676458813184;148.393645035681;453.753424518472;826.360661595532;0.98374430119465;0.945011926409109;0;52;50.3404730829582;57.1730756258157;24.9135780381575;580.821290199586;612;198033923;620;935;143.723813352753;5.92239788824685;0.000316679465760624;456.496161569851;0.759025283705396;987.902284034828;0.100462483247968;291.710516182971;3495.11297456947;7.68132419498632;12.3669864821639;0.000151767735451994;5.0600079928543;-0.159095444934611;0.928568635479646;85051;545.247322194918;647.355947136564;59570;642.186839012926;628.248571428571;97289;639.097020218113;634.464392803598;10;10;800.791594268038;32.4;26.2952467187513;37424;0.944634009114658;9.51616795788507;5.59716472632616;8.05749459608909;11.0584417090369;0.849047798975437;1.03041371930945;1.37872286670632;3.21142340907499;"H2B DMSO"
"20181107_R05-Scene-05-P74-B05_seg_0_cid_2";"20181107_R05.czi";4;2;"DMSO";"cardiomyocyte";"H2B";"ZSD";"no";285066;0.998479082780235;-0.0549683789031648;0.00424247228620234;-0.0550640292668799;-0.998109561224459;0.0272993859493927;-0.00273384916139839;0.0274914734613446;0.999618299630257;123.049770586726;81.2299963772089;44.4994635537846;123.515810388603;370.63264525819;852.898452476333;0.989458179008224;0.942836133848441;0;44;60.3500206969614;38.8588642630128;20.2832010832579;782.093781790884;827;222948346;860;1382;232.301119385972;6.59178631934386;0.000187702000134618;383.421509843456;0.85168701811924;1321.16052822031;0.0874074279045599;256.08938585204;4901.2206030378;8.10906972211991;12.9599761544167;0.000130925571505955;5.1701584243227;-0.184165930287182;0.957233575895494;73601;683.665344220867;884.814713896458;52019;903.720313731521;941.07135777998;73749;904.845896215542;912.426162162162;16;16;1155.38215611086;35.4375;19.2482750850563;32152;0.973636333112843;10.1791144871325;7.66533415011466;13.9915152763823;6.91779312296644;0.756501025630338;0.940220639573779;1.47729362259497;3.35858699331104;"H2B DMSO"
"20181107_R05-Scene-05-P74-B05_seg_0_cid_3";"20181107_R05.czi";4;3;"DMSO";"cardiomyocyte";"H2B";"ZSD";"no";350158;-0.0793100805965804;0.996798110183175;0.010170479389667;-0.97541986642001;-0.0754968923067634;-0.207017640420304;-0.205586953158349;-0.0263390733943449;0.978284344096232;124.654337669249;93.0678831305579;58.6514064928529;150.714145187418;454.246445203054;940.035928526911;0.987063782285062;0.943353491073976;0;52;45.0120002970088;61.3670143192502;24.9236087708977;596.695186173099;628;208937593;634;999;152.95409532062;6.00666261341445;0.000328076370679636;423.582309599946;0.75968372530719;912.846605774535;0.101681546495775;277.224896946764;3227.80411349821;7.69056138884596;12.3651002502227;0.000153231112800838;5.04408034178569;-0.159570030272536;0.929146517468157;87935;561.082185705351;632.452517527087;61675;662.826299148764;673.977116704805;97754;655.329981381836;651.667935512763;10;10;826.548153736112;50.8;26.8134294710692;39816;0.903160640157006;10.9252638381942;7.90822480723593;8.96277163286297;13.1027254334012;0.846499582810642;0.9383887106127;1.3852100249663;4.02121153610906;"H2B DMSO"
"20181107_R05-Scene-05-P74-B05_seg_0_cid_4";"20181107_R05.czi";4;4;"DMSO";"cardiomyocyte";"H2B";"ZSD";"no";354024;0.732612675482732;-0.671615994589247;-0.110501690185846;-0.668812383336531;-0.74046681652186;0.0663241247638563;0.126367177770737;-0.0253150042836109;0.991660469586431;124.252396415304;102.853218277717;53.665950604086;135.412731114147;534.389700834282;848.931967295339;0.987196390209237;0.967362380640092;0;50;57.6849931078119;58.4975142928163;22.5959313492871;636.570921745418;676;225361384;682;1114;179.302722746961;6.20504574102121;0.000312093305871906;381.44118716059;0.799828475340397;987.990857794841;0.103007202848915;273.465148975304;3570.52224401879;7.77363442232364;12.3958001823384;0.000155118972544315;5.01544804316068;-0.176424167661427;0.945427651934363;88171;569.835750983884;695.464926590538;63041;725.378690058851;733.460204885737;99509;718.67730557035;714.595939633489;16;16;918.228572303266;37.4375;31.3946029398366;38998;0.929142945066584;10.2039191912838;4.09925906995328;11.4110526324112;10.6059696120664;0.785570018520467;0.948197219096409;1.4424607548607;3.45206117616789;"H2B DMSO"
"20181107_R05-Scene-05-P74-B05_seg_0_cid_5";"20181107_R05.czi";4;5;"DMSO";"cardiomyocyte";"H2B";"ZSD";"no";171177;0.594550172540799;0.0063279901449518;-0.804033611780274;0.802438329225592;0.0587787255456104;0.593833132464731;-0.0510178412062612;0.99825097944553;-0.0298690795755992;92.135014266821;98.0006269259266;65.1276703598416;156.293529878761;362.677277372663;392.691293556795;0.917382769142943;0.902378760539079;0;82;51.2588665533337;37.1862107642966;42.77516839295;1452.00705118094;1047;248550211;847;4632;1012.62286627618;7.98918918557796;0.000562506297674279;155.954546810305;0.97509063965892;3128.17998229666;0.185132016217283;162.25275340849;12356.7653823763;8.32074034169218;12.4144884500241;0.000229065365853035;4.53856569781837;-0.309475301591189;0.993532112622479;61440;1004.55870768229;1125.05970149254;25858;2026.02157939516;2499.72;21480;2624.74469273743;3268.22388059702;3;3;3616.48565656566;59.3333333333333;29.3295452099452;30328;0.735721317272437;8.5666261442392;10.3125572049023;6.37343974250228;7.81082690694957;0.495828236924401;0.450074288917374;2.49068050573467;4.34584704979803;"H2B DMSO"
"20181107_R05-Scene-05-P74-B05_seg_0_cid_6";"20181107_R05.czi";4;6;"DMSO";"cardiomyocyte";"H2B";"ZSD";"no";415001;0.887563182393363;-0.458830952800441;-0.0413007749564692;-0.456498490056868;-0.888014186362093;0.0551355910049918;0.0619735898231288;0.0300825792097228;0.997624334402748;132.521319391931;104.301879781112;58.3229619365916;161.941906581583;556.586910347321;1101.58249418299;0.989135240105275;0.95673665055709;0;55;66.8455979624145;63.9827879932819;27.1434791723393;473.527054151677;501;196514201;498;689;110.260972144977;5.35163056706668;0.000556046775660591;535.674282571857;0.671190922393697;867.50307135063;0.118230682994738;338.400621338214;2934.33800283067;7.29885265915464;11.6730898216593;0.000181323077283027;4.86894230917338;-0.147317211268858;0.902427488003613;100808;455.286147924768;499.41249263406;72311;517.297976794679;529.089694656489;122260;512.788090953705;514.455434582026;5;5;588.160883640188;135.4;53.6231293380011;47382;0.849395621469922;12.5030714872722;6.31307129436343;15.5035278479071;13.000417273034;0.880123581278718;0.9439089395954;1.2420850688117;6.5649949420609;"H2B DMSO"
"20181107_R05-Scene-06-P71-B05_seg_0_cid_1";"20181107_R05.czi";5;1;"DMSO";"cardiomyocyte";"H2B";"ZSD";"no";467541;0.0872631254632623;0.991978664662142;0.091452040925811;0.985706430774667;-0.0727002189209529;-0.151978651455764;-0.144110996332168;0.103406996977762;-0.984143797273646;114.620734929044;107.119215708704;68.0849422456092;222.946208524606;623.365721432522;743.636716767503;0.95400041853797;0.933856037696338;0;63;50.4549932519287;55.5766488928244;28.8819611542089;598.807422236766;613;279967021;32;1168;155.236586296111;6.16900358359367;0.000365726069350285;204.977216976106;0.878288205682763;857.382501183638;0.126024886793321;222.518780319424;3224.55278775844;7.78962885829122;12.0906487528232;0.000198075452244677;4.64843448054328;-0.220008932687435;0.970473586093493;96501;513.23159345499;614.510851419032;74748;644.780810188901;714.600909090909;181284;685.996679243618;698.068811142431;9;9;934.249477876855;44.7777777777778;31.6851797735779;43364;1.00398730027651;7.82035335063281;2.16740859551017;8.21175370142049;9.81575042197593;0.795978393501861;0.85993572580364;1.56018353010236;3.77534228223184;"H2B DMSO"
"20181107_R05-Scene-06-P71-B05_seg_0_cid_2";"20181107_R05.czi";5;2;"DMSO";"cardiomyocyte";"H2B";"ZSD";"no";424298;-0.490632254088038;-0.6475498591428;0.583060178002777;-0.682569190900243;0.701546068327559;0.204774055114243;0.541644986021543;0.297510157706058;0.786198712272819;169.398635445546;119.670749428673;67.8101839599566;145.36943061393;612.524064198646;1402.56965120594;0.994614347034335;0.971429448197293;0;98;69.4435915323664;72.2233147457683;48.8738198153185;466.203606898925;492;197809258;490;673;109.247426746661;5.42146338609115;0.000699745942425249;659.276811393517;0.722535256427503;1238.29640209396;0.13681144586541;357.539638593202;4293.90879698231;7.31049563615803;11.4903815315096;0.000202759607603712;4.79945128251377;-0.172295751753273;0.930090399579709;112542;454.695091610243;479.157581764123;71682;510.041014480623;516.390151515152;111280;508.722942127965;514.607570675611;3;3;587.999372462163;90.3333333333333;38.9044413345772;55708;0.734679190055614;16.1151188294066;10.9509821204992;15.4905035241837;14.7402041346488;0.891487309257397;0.927898373658398;1.26125015714356;5.36227498846672;"H2B DMSO"
"20181107_R05-Scene-06-P71-B05_seg_0_cid_3";"20181107_R05.czi";5;3;"DMSO";"cardiomyocyte";"H2B";"ZSD";"no";451641;-0.959635697004745;0.188182408076185;0.209013660617829;-0.151227766733967;-0.971849030143709;0.180664399308192;-0.237127585073676;-0.141763337641934;-0.961079426737325;142.400589273887;119.177666469788;59.6486122752976;139.184125802863;704.734603286022;1092.90419427408;0.991857515168289;0.980303160836515;0;60;71.4811808493914;71.5167932052227;30.1852311902595;453.13979244577;480;204656509;481;669;104.777970603642;5.26523386117765;0.000784288989547766;554.754448079597;0.705164688353349;1009.32001932726;0.133856297176512;338.348278999989;3482.52562922946;7.13854780029319;11.3035111857354;0.000203632420224169;4.75152941624249;-0.158538179384466;0.912624986348644;112399;434.912881787205;475.591327913279;81133;495.570803495495;500.438761776581;126514;493.58621970691;492.373048128342;5;5;570.592999619338;105.6;96.9197606270259;51008;0.835678568970345;12.8438717328416;7.41545642980992;16.9410139100444;11.5714076081544;0.877599888289541;0.950348702456435;1.25919861625841;5.79771713530492;"H2B DMSO"
"20181107_R05-Scene-06-P71-B05_seg_0_cid_4";"20181107_R05.czi";5;4;"DMSO";"cardiomyocyte";"H2B";"ZSD";"no";382071;-0.842620295347223;0.516568195616079;0.152145775974579;0.408177047676356;0.428375553095036;0.806154999525982;-0.351258502557834;-0.741384977449955;0.571809216078543;136.011830210766;94.1911155637543;76.1096187208956;232.297690303509;349.791241897635;1008.31949733537;0.973100497534849;0.747640390079502;0;79;58.5066126452937;44.8099908132258;35.0615252139;482.592041793279;502;184384424;490;687;101.77441612074;5.36147499920479;0.000576551072758268;545.806613499377;0.71226472900957;988.425583709818;0.125654363462426;350.618890424565;3407.89572133989;7.32974706394123;11.587624387455;0.000193074031444781;4.80266046552719;-0.163975715954615;0.922227998324099;92063;466.838078272487;498.145569620253;63058;513.475387738273;513.775770456961;120689;525.021443544979;520.577655889145;2;2;592.576030649687;138.5;25.5;43758;0.872325567561254;10.7484372550338;11.7296330108005;8.93166111073129;6.34898092010077;0.909173232876437;0.969577777436243;1.22790261614699;6.63972282828546;"H2B DMSO"
