dna_volume,dna_surface_area,dna_shape_1st_axis_x,dna_shape_1st_axis_y,dna_shape_1st_axis_z,dna_shape_2nd_axis_x,dna_shape_2nd_axis_y,dna_shape_2nd_axis_z,dna_shape_3rd_axis_x,dna_shape_3rd_axis_y,dna_shape_3rd_axis_z,dna_shape_1st_axis_length,dna_shape_2nd_axis_length,dna_shape_3rd_axis_length,dna_shape_1st_eigenvalue,dna_shape_2nd_eigenvalue,dna_shape_3rd_eigenvalue,dna_shape_meridional_eccentricity,dna_shape_equator_eccentricity,dna_shape_sphericity,dna_position_lowest_z,dna_position_highest_z,dna_position_x_centroid,dna_position_y_centroid,dna_position_z_centroid,dna_intensity_mean,dna_intensity_median,dna_intensity_sum,dna_intensity_mode,dna_intensity_max,dna_intensity_std,dna_intensity_entropy,dna_texture_haralick_ang2nd_moment,dna_texture_haralick_contrast,dna_texture_haralick_corr,dna_texture_haralick_variance,dna_texture_haralick_inv_diff_moment,dna_texture_haralick_sum_avg,dna_texture_haralick_sum_var,dna_texture_haralick_sum_entropy,dna_texture_haralick_entropy,dna_texture_haralick_diff_var,dna_texture_haralick_diff_entropy,dna_texture_haralick_info_corr1,dna_texture_haralick_info_corr2,dna_io_intensity_volume_inner,dna_io_intensity_volume_outer,dna_io_intensity_outer_mean,dna_io_intensity_outer_std,dna_io_intensity_inner_mean,dna_io_intensity_inner_std,dna_bright_spots_number,dna_bright_spots_intensity_mean,dna_bright_spots_width,cell_id
410261,28489,-0.9314379384432752,-0.3141635031973885,0.18364275125167834,-0.333828778810391,0.9385580819187592,-0.08756182560307048,0.14485065849523948,0.14286364171378163,0.9790854235508625,118.23965994436138,105.66841779915958,58.59887487328744,178.18592994780533,590.6702058329588,756.9078826852519,0.9718954343214621,0.9534132343368463,1.1359982372616142,0,58,56.50134426621102,51.143425770424194,27.61472818522843,618.843463063757,655.0,253887338,663,974,146.4204702553637,5.727135726673126,0.0004987430164481274,368.36698208445745,0.7227546225607411,701.7404591541703,0.1138740834325773,300.06503976719483,2438.5948545322226,7.303149612614312,11.75344977615696,0.00017954344711489,4.819317740299566,-0.1468194731111598,0.9065856003798032,311648,98613,449.3609260442335,210.36767577911917,672.4718560683848,47.48117183051223,4,848.4285714285714,5.822288342685,/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/20180924_R04/shape/20180924_R04-Scene-02-P11-B01_seg_0_cid_13
736147,38217,0.5769543889096596,-0.8147044730387945,0.05813995810508976,-0.8154295390642476,-0.5786280133880597,-0.01625696601632827,-0.04688603138835545,0.038029511345372156,0.9981760647939232,175.29839254736902,128.18379526526004,56.303544528103274,184.42685068196192,850.2983255688555,1699.178588477385,0.9940922105397502,0.9761945744131424,1.2701225254171924,0,52,73.9215890304518,80.56038535781576,25.452996480322543,662.2615374374955,691.0,487521844,704,1255,139.68600868081975,5.782867433618504,0.0007037203762362831,207.1843425259599,0.757184903253525,448.95425536984436,0.13490860368167487,224.0936178800201,1588.6326789534164,7.058797841930147,11.255874933673198,0.0002204977219955095,4.511671813946143,-0.15660052435233485,0.9116969311047545,600136,136011,478.85423973061,216.9458288457165,703.8277990322193,62.58086111231131,13,1037.8351648351647,5.562429645467429,/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/20180924_R04/shape/20180924_R04-Scene-02-P11-B01_seg_0_cid_14
492342,31011,-0.24824254944411508,-0.9392590362717469,-0.23699810005009622,0.9553893181256966,-0.2778069214651365,0.1002724548287306,-0.16002152185503882,-0.20153356337824274,0.96632154864479,127.55867765423397,107.07920667973868,68.92638639833847,217.73185719061678,628.1168847862469,859.0542241370295,0.9673470961110916,0.9379974108732303,1.184289543114098,0,66,59.17017032875521,63.54438175089673,33.03675900085713,632.4978978027468,667.0,311405280,669,948,139.16033625932687,5.6360928003708874,0.0005367974643585784,416.32696601716634,0.706147464781044,745.9523913870146,0.11244263108517717,321.4782794474449,2567.4825995308875,7.203268959214051,11.684300077033292,0.00017689023852829187,4.84996527090673,-0.13264614386591533,0.8845172734101345,385920,106422,466.09649320629194,216.19243573852773,678.3850513059701,45.55980839586637,3,892.5714285714286,6.329572963309483,/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/20180924_R04/shape/20180924_R04-Scene-02-P11-B01_seg_0_cid_15
381155,27104,-0.31110741452980395,-0.9394309736012615,-0.1438110651624792,-0.9089550435779518,0.3383081921538225,-0.24361505675104783,0.27751199141439764,0.05492734255540291,-0.9591507085234399,119.51468264154354,101.4399344244255,66.56356344463182,188.583505416276,533.5688132518957,710.0963945765415,0.9640903365943665,0.9354579441752593,1.1346518306203157,0,60,54.56524248665241,52.823785599034515,29.902399286379556,721.7384895908489,762.0,275094234,784,1166,168.5968107488644,6.02938242327165,0.00042689938794332233,336.87182844039853,0.7793259219543057,798.429554247353,0.11410681377212471,295.9064596040073,2856.846388548993,7.473920230222405,11.908443904747182,0.00018031042124404126,4.803871616379766,-0.16976029294426057,0.935260376849434,288129,93026,522.9083589534109,227.79330291329833,785.9332486490426,62.96134953626523,4,1041.642857142857,5.68101700126581,/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/20180924_R04/shape/20180924_R04-Scene-02-P11-B01_seg_0_cid_16
664404,36667,0.8983661019645967,-0.4323304193898117,0.0776450597988408,-0.42863991066134194,-0.9014788123891617,-0.06003147342572355,-0.09594880837807587,-0.020648469281188957,0.9951720790331545,156.36810395371833,109.98025893551934,66.27299199655566,227.28534572196648,673.7871808519277,1411.7584593235424,0.9869553036105543,0.9413882086180614,1.232962495439967,0,63,77.42059198921139,60.79186007308806,27.4435855292864,735.5936026875214,768.0,488731332,778,1523,160.7928571067889,5.973630114650907,0.0008067477004522204,174.43801504192666,0.7728565392253007,397.1282732818268,0.14722098340182832,213.799130625258,1414.0750780853743,7.013121940639702,11.089660095694363,0.0002427241791472376,4.394325353420516,-0.16781290992184858,0.9209874506131736,535840,128564,532.9184919573131,243.38732101624493,784.2214075097044,74.99630277831467,10,1266.8857142857144,5.409074735320644,/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/20180924_R04/shape/20180924_R04-Scene-03-P12-B01_seg_0_cid_1
709166,33843,0.04313043818794182,-0.997718228792899,-0.05194325014933887,-0.9974082184464796,-0.04599747400478461,0.055327011130176684,-0.05759002584767295,0.04942234635809862,-0.9971162523012673,144.27233379519555,119.42818779082981,66.51424919959467,261.05285667796176,785.6107787248335,1192.6430864326444,0.9757504422692675,0.943176256945939,1.3976208481695271,0,63,57.51770248432666,74.06062050352104,28.1301782657375,798.5312409224357,829.0,566291206,835,1358,161.7657962223733,6.023990676989334,0.00046918227468049163,234.39408157799045,0.7875762661683761,565.1982570114535,0.11503128535921636,250.98074113116985,2026.3989464678189,7.379625830876325,11.822713394943731,0.00018654135747395943,4.6980129456362,-0.15838922877382663,0.9221692167714437,590182,118984,574.2969306797553,251.1511542905551,843.7381350159782,80.91085249398613,10,1175.9714285714285,5.955522988583415,/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/20180924_R04/shape/20180924_R04-Scene-03-P12-B01_seg_0_cid_2
644920,38761,0.1590041439998824,0.979375953135972,-0.1246612394045191,0.9678496195932763,-0.17955384714695174,-0.17614633072499492,0.19489688567038432,0.09264533660004258,0.9764384494489399,151.36891616863898,111.84026430155791,75.13186705697252,275.27344571453585,624.0466670438581,1198.081862872345,0.9732468932008591,0.8974528713518045,1.1425300070657118,0,71,57.245611858835204,76.77641567946412,34.70370278484153,851.9910717608385,892.0,549466082,911,1883,196.06174947783634,6.21235677349434,0.0008832346190554821,150.104776727298,0.8136986856480176,413.8779204735393,0.1564522940907342,202.50877038929778,1505.4069051668557,7.027635254781158,10.994577013780754,0.0002596192795861628,4.29837007525126,-0.1862272030063577,0.9379002323296064,510060,134860,605.7239655939493,273.45331871638405,917.1041602948673,92.5089241281698,10,1435.7571428571428,5.737440633565246,/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/20180924_R04/shape/20180924_R04-Scene-03-P12-B01_seg_0_cid_3
628930,33467,0.059499310494390556,-0.9981789086272965,0.00993470796307257,-0.9945610899333128,-0.05842547985765774,0.08622471625968633,0.08548725309280385,0.015010985144948589,0.9962261790796431,164.97725599733377,108.07879373878801,56.48597058932381,186.13832119524534,643.848272054659,1616.3769968154975,0.9933472177564052,0.9572980655609378,1.3004262244598488,0,52,50.47348194552653,81.43133417073442,23.761286629672618,675.2174025726233,703.0,424664481,717,1465,140.96164050035804,5.767374208060496,0.0009947639341219329,143.32725312245617,0.7465576672392806,290.1246863797712,0.1497616576825494,176.90240852689072,1017.1714923966266,6.763095396876688,10.796490723588516,0.00024959193827963613,4.328085407387734,-0.14251927788750668,0.8848662338052876,511059,117871,507.71731808502517,224.12519932175346,713.8497375058457,70.02937288716318,11,1139.2597402597403,5.901251009243682,/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/20180924_R04/shape/20180924_R04-Scene-03-P12-B01_seg_0_cid_4
586623,33896,0.981744001740889,0.1885720075536224,-0.024886000341188066,0.18809514908889172,-0.9819409159071855,-0.020304003462002746,0.0282653486624983,-0.015252397665745548,0.9994840841306244,136.36754042348446,110.30696472808751,61.03949686170882,236.56551632099865,662.7294356404464,1041.5336169786365,0.9738640033171277,0.9341210443416749,1.223445362899169,0,60,67.5695156855425,53.32842387700448,29.37934073502062,685.7179994647329,715.0,402257950,724,1373,147.35006133925734,5.8145568585194045,0.0008309696323782647,191.5159823616262,0.7504615130024855,399.1820776085659,0.13958451811338832,206.3930365771372,1405.212328072639,6.94936264995622,11.106249384596044,0.00022828395695840788,4.472101420109801,-0.14866605001856065,0.8988906958673879,466848,119775,513.6887246921311,231.58202276601855,729.8540060148057,63.10629260901848,11,1106.5584415584415,5.552812930086886,/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/20180924_R04/shape/20180924_R04-Scene-03-P12-B01_seg_0_cid_5
778812,41972,0.44459899732906516,-0.8955202241623708,-0.019371620741875845,-0.8950462374158514,-0.4433111550036427,-0.04865647682543093,-0.034985203468287596,-0.0389711170678143,0.998627702185739,167.14509406173963,126.2388534267047,65.3146988604354,235.52999294940494,818.2995237092539,1510.9471768996505,0.987775629241942,0.9576819442835965,1.2025627973775208,0,63,67.82305999393948,76.068779114857,27.5665321027411,800.7762130013405,834.0,623654124,836,1578,182.2514286867519,6.1858787178605334,0.0005961937044383377,184.95427025309192,0.8124898667693109,509.2867108407108,0.13410802900017052,225.04934103113465,1852.1925731097485,7.292579852139965,11.500635137268025,0.00021882814997945495,4.509697621162724,-0.1807375114410583,0.9394096619435703,634281,144531,547.1787505794605,254.25850124134075,858.5624226486368,89.77564117648528,20,1216.5785714285714,5.642711977279808,/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/20180924_R04/shape/20180924_R04-Scene-03-P12-B01_seg_0_cid_6
433970,28346,0.7209930140040833,-0.6889821108859139,0.07397786585525479,-0.672083513735801,-0.7212903036809193,-0.1674635732940948,-0.16873892355306663,-0.0710207624225282,0.9830987880081407,115.75269071412058,103.9064706660243,64.44320853601408,212.1991597873192,558.573432820952,766.0819928711372,0.960872007660205,0.9250296846490323,1.1870820102984738,0,60,57.26578795769293,56.43959490287347,27.565165794870612,649.59851141784,683.0,281906266,686,1150,142.6215153973447,5.700671628359279,0.0007277122397742376,286.6231335461668,0.7091210143849479,517.112069163465,0.12841580103094297,255.94712949419,1781.8251431076933,7.02077120049224,11.290428773720093,0.00020572024001894136,4.641907120113764,-0.14046179296415334,0.8898334795622215,335677,98293,488.52294670017193,217.8693216826268,696.7646874823118,50.752807235970586,12,969.1785714285714,5.846344342929342,/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/20180924_R04/shape/20180924_R04-Scene-03-P12-B01_seg_0_cid_7
681270,36327,0.37094350823816313,-0.9286407228197489,-0.005227008396615889,-0.9283972120024769,-0.3709672144407346,0.021492848952847338,0.02189818353177878,0.0031198927700704323,0.9997553379838048,152.13951978002342,116.44010419104067,59.046164222613704,222.2875934854661,750.0062192958225,1365.3122206648766,0.9866573057398901,0.9550697894277113,1.2663225790941408,0,58,64.1376840312945,77.96179635093281,30.95616422270172,716.0630983310582,749.0,487832307,752,1356,154.90024795074115,5.887768528138924,0.0007115848785101798,213.8148277033429,0.7566948053724947,459.2547287058853,0.13318570815582256,228.52588517912878,1623.2040871201987,7.076724908232597,11.291138075275187,0.00021736084982362677,4.531099678548202,-0.1548185453007957,0.9100439592935747,553650,127620,510.76972261401033,237.76838474570297,763.3845841235437,67.37473749322675,8,1143.5535714285713,5.893810289066774,/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/20180924_R04/shape/20180924_R04-Scene-03-P12-B01_seg_0_cid_8
446057,31331,0.9639698470671101,-0.2633154546348215,0.03777704720951202,-0.2646880711655273,-0.9636008876139572,0.03759726548921504,-0.02650205516720143,0.046241764023994984,0.9985786600623227,125.39838592688054,115.0124344977509,54.57101273873189,166.180969886497,673.4654487320183,911.8507527177981,0.983253003245664,0.9690778955866292,1.0946379429607633,0,52,59.89110584521709,52.18697834581679,23.81333775728214,579.3132379942474,614.0,258406725,617,1070,133.70888401193764,5.511796218431667,0.0009084197427243109,285.10476536579404,0.6648565301966715,453.5478731650006,0.13504555910396543,238.98343856759195,1529.0867272942085,6.825578965740741,11.00700657998308,0.00021723789377861292,4.584022606201716,-0.12929717880879543,0.8647601830777254,336595,109462,436.50708008258573,201.60785725431361,625.7543546398491,41.04971066147013,4,865.25,5.802664639162954,/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/20180924_R04/shape/20180924_R04-Scene-03-P12-B01_seg_0_cid_9
788544,36398,0.7526762773358565,-0.6581820982593051,0.01657549597494056,-0.6583307081156088,-0.7520289688050471,0.03245163832564841,0.008893834259660586,0.035337736330948666,0.9993358515049714,156.5323198047344,147.72271388448206,57.66017203455443,210.59410738528592,1131.4950767594867,1308.5178056590917,0.9869640360647088,0.9825269794910252,1.398715571145355,0,55,73.20872773110949,75.37113338000162,24.75524510997484,717.5967796343641,748.0,565856635,759,1263,143.64654027303231,5.839246708329947,0.0005567621626802869,243.48978138061122,0.7495063689830572,508.82565470421736,0.12240612207486155,244.88718802196246,1791.8128374362584,7.196841491243341,11.54671208249034,0.0001985124425161171,4.643119974133682,-0.15099548857174366,0.9080617569792538,662642,125902,516.1741116106177,234.05754610403295,755.8670926382572,70.5192660580064,6,1078.952380952381,5.837250528228585,/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/20180924_R04/shape/20180924_R04-Scene-03-P12-B01_seg_0_cid_10
651038,34517,0.24245077120423894,-0.9699247330662688,0.021532202135334445,-0.9685967103206498,-0.2407386001886055,0.0621718516311536,0.05511838439654382,0.035929633529413016,0.9978331649809786,144.73264746923564,112.50654428189503,66.11958142006412,258.3777027143301,660.9675336363929,1222.1282301633762,0.9773961283071714,0.9204296234815189,1.2914353422738378,0,63,56.06899750859397,69.66284456514059,27.967058758474927,690.9932768901355,719.0,449862881,727,1398,140.63696735941497,5.721839572390492,0.0009738154175069436,174.67112506522474,0.7379832034550673,347.7553009687293,0.14722240006155246,207.8019065080857,1216.350078809692,6.800659870337828,10.849970017380109,0.00024393499279080786,4.378726356160701,-0.14628876993496676,0.8901073634992861,531184,119854,516.7126670782786,229.74053402558098,730.3171801108467,62.71027377098662,13,1068.0,5.879176876171502,/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/20180924_R04/shape/20180924_R04-Scene-03-P12-B01_seg_0_cid_11
814129,50096,0.016650248176218088,-0.9943601195857671,0.10474121353626302,-0.9902227010770626,-0.03090951266572963,-0.13602795410654928,-0.13849827257882108,0.10145222818719044,0.9851526145164194,199.0762909845337,91.96509754172986,85.0005329107175,347.1549564137248,424.30896169525465,2367.7528529650704,0.9891932019235138,0.5749827862897766,1.0390080693909973,0,79,47.976439851669696,97.30246066655285,42.106275541099755,711.1716570715452,745.0,578985470,749,1122,152.06373006074938,5.826086120425443,0.0004999745466120964,336.89559063779575,0.7305169028713477,649.1274758013046,0.11474908455242223,295.3082457721239,2259.6143125674166,7.30725065978181,11.755200674395109,0.00018270252117948046,4.780753385313409,-0.14619217688396224,0.9045569973001025,639587,174542,532.0090694503328,234.17843707177525,760.0647652313133,57.59990943462042,9,989.6190476190476,6.269316878071801,/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/20180924_R04/shape/20180924_R04-Scene-03-P12-B01_seg_0_cid_12
645245,36635,0.0011866304684013526,0.999994872419191,0.0029743979991284286,0.9821545388826982,-0.0006060485834513963,-0.18807470445870464,-0.18807193746076536,0.0031444936699336666,-0.9821502219616477,147.0420431607648,105.69874025809797,68.57524017744682,262.68805300880535,602.2077288007042,1249.1284920626904,0.9776375327056136,0.8998456846393341,1.2092555834274803,0,66,51.990079737154105,72.63031406674983,34.25571837054142,697.7795194073569,728.0,450238746,740,1504,150.0268742133503,5.80931988338484,0.0010140640028364215,156.551488812231,0.7480666393544577,322.22985437175817,0.1554838015850563,191.73912483878698,1132.3679286748045,6.773532769724212,10.768677058902407,0.0002592435156028626,4.302567000852703,-0.15184896719921961,0.8975707289219481,516995,128250,520.2724990253412,239.6049759594218,741.8133598970976,63.98885510419456,12,1146.595238095238,5.616917958727091,/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/20180924_R04/shape/20180924_R04-Scene-03-P12-B01_seg_0_cid_13
588083,39856,0.8693862963204827,0.4869485757764699,-0.08395565686373543,0.49352515189558693,-0.864117012868001,0.09866464675110607,0.02450290220752232,0.1272119201228817,0.9915728592302524,165.8153452004875,102.81995499957738,62.30684506011137,188.13974006446867,570.4364844449732,1644.4245619847745,0.9934335384049745,0.9440448306897493,1.0422882215827267,0,60,74.8194744619382,65.68494243159554,28.592511601253566,808.0098982626602,848.0,475176885,871,1876,200.4788501599045,6.299622551011522,0.0008146677057600042,161.17433482314132,0.812077448325656,443.8086371121269,0.1550113702791679,198.77994836703013,1614.0602136253667,7.109741269553587,11.115978727076488,0.00025229290617781176,4.359537469839579,-0.18981632197754064,0.9424723236692798,449570,138513,579.6278544252164,268.28354041875053,878.3746513334964,96.8387901132938,12,1426.3809523809523,5.522510361050115,/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/20180924_R04/shape/20180924_R04-Scene-04-P14_seg_0_cid_1
661286,39947,0.3019295905127032,0.9516716662329303,0.056209981873946796,0.945861251892948,-0.30640908807208433,0.10705121631415003,-0.11910085868849343,-0.02084491391855303,0.9926633241051024,194.80367057164685,93.5792710065481,66.01695368801603,217.02006621385203,444.4487512879999,2300.745455963458,0.9955413651859785,0.8726811951790868,1.1280402630566515,0,60,61.43069564454714,95.14660222657065,26.430149738539754,905.4322229716038,949.0,598749653,982,1865,213.9741614626765,6.407181035510643,0.0005889222586988835,187.2623785088172,0.8181676747049751,531.2777848915505,0.13903676083476849,223.7086488124488,1937.848761057387,7.31508371212862,11.502033243011319,0.00022511986287064676,4.495723946490445,-0.1872232693710642,0.9450680237935748,522111,139175,641.0645518232441,294.84181155183796,975.9026222393322,105.92735711142019,12,1496.3690476190477,5.795509207175764,/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/20180924_R04/shape/20180924_R04-Scene-04-P14_seg_0_cid_2
638870,35255,-0.02409272245902322,0.9987491220813629,-0.04381474484941685,-0.9997020016197634,-0.02424169914020069,-0.002871929705707467,-0.00393048113479896,0.04373249552109977,0.9990355449900398,181.76811038389428,129.61895601544057,46.52444345858959,124.69030416100789,874.1107129842246,1892.1905828107465,0.9978264088079691,0.9897734569807739,1.247968718738569,0,44,62.90017530953089,91.92225491884108,19.808942351339084,778.0170065897601,812.0,497051725,837,1777,186.55350061179956,6.292807348926175,0.0006599256786674875,152.30629629191992,0.827736474811828,458.4003953252945,0.1482997416496333,183.8376687717396,1681.295285009254,7.247429339334968,11.307818547924004,0.00024317246057605773,4.376300817746329,-0.19786682543729317,0.9509549831954133,512810,126060,547.6200936062193,254.16354790214518,834.6536455997348,105.92855175673463,15,1297.4571428571428,5.485433580028081,/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/20180924_R04/shape/20180924_R04-Scene-04-P14_seg_0_cid_3
456371,32897,0.4065208784368182,-0.9121507927049007,-0.052169979516755415,-0.8981644581736159,-0.40944810531163867,0.1601650871145268,0.1674556104424475,0.018253230523111504,0.98571062594801,146.63067499765575,108.11790153576618,52.11469593958237,134.0107012958764,614.7866981263531,1229.5855197611177,0.9940430088000739,0.9759534191770475,1.0591852541550297,0,50,56.92980053509097,72.00551305845464,23.28865769297348,688.8603373132823,729.0,314375881,748,1468,181.59634665911918,6.120532665520977,0.0006922894946998855,215.08556990129196,0.7868793281754201,526.1112458464966,0.14363831645549802,213.73000215239605,1889.359413484694,7.223466234594851,11.34707500979459,0.00023133596819900238,4.494324361348673,-0.18546334156420846,0.9413927409011436,341165,115206,489.17240421505824,242.0876352380367,756.2917796374188,79.43814006015846,8,1137.125,5.8257996233778755,/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/20180924_R04/shape/20180924_R04-Scene-04-P14_seg_0_cid_4
698563,36504,0.4953908727888815,0.8683167224216171,-0.024778069344695203,0.8617278437819602,-0.4948308036869137,-0.11210530305679837,0.10960386128400688,-0.03418399165608525,0.993387360653483,155.5908573557644,132.44945301673988,60.45843709392109,194.80902946421793,912.7412643133875,1324.218435923126,0.9891197726293827,0.9769577219252309,1.282276178951431,0,55,66.01230669245294,74.93571088076523,25.81368036955865,765.7438913884646,801.0,534920350,822,1386,166.93720402490308,6.0324350428890305,0.0005344242872580474,234.33909476037647,0.7840909057674004,566.2082365782445,0.12217398532668676,240.8927633939242,2030.4938515525964,7.308463613567202,11.642409092515974,0.00019681376279486961,4.651913966949648,-0.16458063809399473,0.9259547650707523,570980,127583,540.2284081735028,249.4164256274324,816.1343462117762,79.32063835152574,11,1176.9610389610389,5.789949272463533,/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/20180924_R04/shape/20180924_R04-Scene-04-P14_seg_0_cid_5
614069,35625,0.2256279064348949,0.972869350698502,-0.051159303252503924,0.9722677814470769,-0.22818389005517273,-0.051258886832116296,0.061541928778557506,0.03817510695157667,0.9973741786368097,157.8924827470721,117.9883387545887,53.81024907472095,165.18070863557887,773.1655465606534,1422.7005859683252,0.9932371046676797,0.9769119993236265,1.2015641998315196,0,50,61.82584367554786,79.5848968112704,24.369748350755373,923.1152411211118,968.0,566856453,977,2110,238.7057835847457,6.5442169130644405,0.0005999903069284853,144.95952517931335,0.854714516542929,511.0582431596834,0.14491389283644024,182.98411271863236,1899.2734474594226,7.350596231411611,11.45653398772836,0.00023820713087046403,4.391442568417649,-0.20429426025416564,0.9570027163422785,487547,126522,618.8594631763646,310.5982130494836,1002.0718330745549,128.35559305443527,15,1649.7714285714285,5.376155989877667,/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/20180924_R04/shape/20180924_R04-Scene-04-P14_seg_0_cid_6
493475,29547,0.9132734908917957,0.3978534408006361,-0.08743094690901954,0.40455899570726334,-0.9109527818092541,0.08060426977717722,0.04757677822891593,0.10898471891543449,0.9929042155295142,144.0257910768974,106.92381713728226,56.89461642334475,164.82252757804892,625.7255225295621,1141.6638893135546,0.9895237104991325,0.9646839019684832,1.2449515064848573,0,52,66.0230710775622,56.828250671259944,23.640346522113582,702.8490338922944,735.0,346838427,743,1455,158.16691355766437,5.9917851311371235,0.0007361353451141913,202.6090747724823,0.7580284204475642,434.95578927798823,0.14175462917015358,209.25499659079728,1537.214082339478,7.087082690439837,11.234052699201705,0.0002301741934154304,4.4813982659505385,-0.16524374527632668,0.9210091812032943,390839,102636,521.957987450797,238.3824250822953,750.3517995901126,76.25055822830684,12,1147.9285714285713,5.766951490932431,/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/20180924_R04/shape/20180924_R04-Scene-04-P14_seg_0_cid_7
554070,38470,0.9775285876319324,0.20597656161635527,-0.044849932296751376,0.2056685516647256,-0.9785549902177988,-0.011427072064965746,0.04624183407320041,-0.0019460689986998752,0.9989283786123001,143.75840232186232,126.87428365019774,53.41710745219703,162.32589810871207,859.5287359744561,1089.6840547310821,0.9888423152847339,0.9820050739847923,1.0361421448384498,0,52,69.41984947750284,62.13280090963236,23.718692583969535,678.409058422221,718.0,375886107,727,1465,169.3166683680645,5.987987539005885,0.0008141468542930032,198.72108164132803,0.7665737219527247,445.42721519320213,0.14450458950291928,204.2109056205118,1582.987779131482,7.033835132364553,11.131146575709845,0.00023345775020103268,4.466444678339562,-0.16828481934146883,0.922728524354109,419678,134392,485.14820822668014,233.31175232328758,740.2962962080452,68.01979214286304,14,1092.8775510204082,5.716283517136928,/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/20180924_R04/shape/20180924_R04-Scene-04-P14_seg_0_cid_8
763035,35008,0.13905377854297338,0.9902843690562496,0.0009565959374828034,0.9892073716596296,-0.13885737002938628,-0.04676971929325383,-0.0461824915651978,0.0074497779421787425,-0.9989052398908731,165.78443922032955,158.79370512123305,50.600687609474456,154.40395331670175,1307.222176857202,1471.541435995412,0.9944799607840209,0.9929997949204902,1.4214690695628958,0,47,70.97981875012286,85.54666168655436,21.675021460352408,863.1751046806503,896.0,658632816,918,1614,198.3118059723483,6.4090904365397625,0.00038254278770322723,216.83868166518704,0.8449036370402753,718.0567682208604,0.11900487382357437,230.04119703829264,2655.3883912182496,7.652607993958982,12.047252621388981,0.00019136430264073161,4.671631121642589,-0.19513130611832263,0.9563624146017974,640109,122926,578.2434716821502,270.40497997880595,917.8931385123472,119.38744056254787,21,1360.904761904762,5.791143413673057,/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/20180924_R04/shape/20180924_R04-Scene-04-P14_seg_0_cid_9
652102,37028,0.9908988541850929,0.13436940821082272,-0.008020156590938127,0.1339995759479061,-0.9790025765421377,0.1536166292093306,-0.012789621591399281,0.15329323944952333,0.9880979750604796,155.39007374440294,140.77775981141215,59.84182810716332,177.50786579987027,963.0708665200547,1254.8499469575,0.989944337629488,0.9828673297227869,1.2052223652646432,0,55,76.2450046158423,62.46174064793544,26.075629272721137,847.7849201505286,890.0,552842242,911,1664,201.14504892297273,6.298568058681579,0.0005504694735515216,202.9363801642738,0.8165577363932905,572.225140857069,0.13123752928258717,230.06942036773575,2085.9641832640054,7.367967112269316,11.593437773595243,0.0002126034052203749,4.5562483878436195,-0.1869529906652853,0.9456030372533616,523731,128371,578.0365113616003,272.17163949158527,913.9025893063424,100.06282261694793,13,1352.0,5.772460989118134,/allen/aics/assay-dev/MicroscopyOtherData/Jianxu/Nucleus/segmentation/20180924_R04/shape/20180924_R04-Scene-04-P14_seg_0_cid_10
